Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Noncyclo_TPM,SD_Noncyclo_TPM,Noncyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.161551.569,Patient26,9,2,1690,1469,5325.443786982249,1361.4703880190605,2.0,4.0,SRSF6,668,201,0.01347305389221557,0.009950248756218905,353.38736292985794,675.5999220135323,1.4921301679324508,-1.0647384868230931,2.2120492102363762,,,,,,
PB.161551.569,Patient27,12,2,917,1439,13086.150490730643,1389.854065323141,1.0,3.0,SRSF6,92,45,0.13043478260869565,0.044444444444444446,353.38736292985794,675.5999220135323,1.534142720597476,-1.0349923077115648,2.218368837025447,,,,,2.0,
PB.161551.569,Patient28,0,0,1473,1202,0.0,0.0,22.0,20.5,SRSF6,299,165,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient29,3,3,1044,1857,2873.5632183908046,1615.5088852988692,5.0,2.0,SRSF6,61,35,0.04918032786885246,0.08571428571428572,353.38736292985794,675.5999220135323,1.8681493014496395,-0.8180819240670324,2.264451820193409,,,,,3.0,
PB.161551.569,Patient3,0,0,1987,2019,0.0,0.0,22.0,20.5,SRSF6,371,172,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient30,0,0,1658,1808,0.0,0.0,22.0,20.5,SRSF6,496,127,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient31,0,0,966,1858,0.0,0.0,22.0,20.5,SRSF6,153,125,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient4,0,0,1554,1450,0.0,0.0,22.0,20.5,SRSF6,197,100,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient5,1,1,1993,1596,501.75614651279477,626.5664160401002,12.0,8.0,SRSF6,682,354,0.001466275659824047,0.002824858757062147,353.38736292985794,675.5999220135323,0.4043503325105039,-2.1831233072171923,1.9744464362816485,,,,,,
PB.161551.569,Patient6,1,0,1714,1602,583.4305717619603,0.0,11.0,20.5,SRSF6,89,77,0.011235955056179775,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient7,0,0,1705,1726,0.0,0.0,22.0,20.5,SRSF6,375,262,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient8,0,0,1179,1359,0.0,0.0,22.0,20.5,SRSF6,262,217,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.569,Patient9,0,0,1493,1722,0.0,0.0,22.0,20.5,SRSF6,7,3,0.0,0.0,353.38736292985794,675.5999220135323,-0.5230719415665942,-11.47674764612902,0.0,,,,,,
PB.161551.572,Patient1,1,3,1902,1717,525.7623554153522,1747.2335468841002,17.0,3.0,SRSF6,191,95,0.005235602094240838,0.031578947368421054,714.4407541569742,911.0645570877381,1.1336109880385403,-8.57535013567712,1.1832458968717006,,,,,,
PB.161551.572,Patient10,2,0,2180,1394,917.4311926605506,0.0,11.0,24.0,SRSF6,345,248,0.005797101449275362,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient11,3,1,2226,1367,1347.7088948787064,731.528895391368,6.0,15.0,SRSF6,1145,299,0.0026200873362445414,0.0033444816053511705,714.4407541569742,911.0645570877381,0.01875623533091536,-18.56937859183335,0.9816021270220039,,,,,,
PB.161551.572,Patient12,0,0,2004,1791,0.0,0.0,24.5,24.0,SRSF6,348,223,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient13,0,0,2495,2218,0.0,0.0,24.5,24.0,SRSF6,696,387,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient14,1,2,1161,1708,861.3264427217915,1170.9601873536299,12.0,7.0,SRSF6,121,44,0.008264462809917356,0.045454545454545456,714.4407541569742,911.0645570877381,0.5010835177870843,-13.170228470564004,1.0905376768068922,,,,,,
PB.161551.572,Patient15,1,3,1376,2573,726.7441860465116,1165.954139137194,14.0,8.0,SRSF6,324,294,0.0030864197530864196,0.01020408163265306,714.4407541569742,911.0645570877381,0.4955887938649531,-13.219410156163244,1.0895453661950805,,,,,,
PB.161551.572,Patient16,1,1,1395,1271,716.8458781362007,786.7820613690008,15.0,14.0,SRSF6,93,54,0.010752688172043012,0.018518518518518517,714.4407541569742,911.0645570877381,0.07940305288932437,-17.733894673844908,0.9984592059878145,,,,,,
PB.161551.572,Patient17,0,2,975,1227,0.0,1629.9918500407498,24.5,4.0,SRSF6,56,25,0.0,0.08,714.4407541569742,911.0645570877381,1.0049245015198254,-9.372906372861255,1.1671540629292143,,,,,3.0,
PB.161551.572,Patient18,0,0,988,1387,0.0,0.0,24.5,24.0,SRSF6,157,82,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient19,7,2,1229,1548,5695.6875508543535,1291.9896640826873,2.0,6.0,SRSF6,74,31,0.0945945945945946,0.06451612903225806,714.4407541569742,911.0645570877381,0.6339275361252952,-12.041071116236829,1.1133200359605513,,,,,,
PB.161551.572,Patient2,1,4,1277,1085,783.0853563038371,3686.6359447004606,13.0,1.0,SRSF6,88,62,0.011363636363636364,0.06451612903225806,714.4407541569742,911.0645570877381,3.262332144765078,2.848591400780858,1.413740201351587,,,,,,
PB.161551.572,Patient20,1,5,1888,1738,529.6610169491526,2876.8699654775605,16.0,2.0,SRSF6,54,81,0.018518518518518517,0.06172839506172839,714.4407541569742,911.0645570877381,2.373519191914233,-2.848591400780858,1.2987914174183062,,,,,,
PB.161551.572,Patient21,0,0,1417,1328,0.0,0.0,24.5,24.0,SRSF6,334,122,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient22,0,0,1221,2106,0.0,0.0,24.5,24.0,SRSF6,58,43,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient23,0,0,665,1159,0.0,0.0,24.5,24.0,SRSF6,27,18,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient24,0,0,1059,1661,0.0,0.0,24.5,24.0,SRSF6,27,41,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient25,2,2,1372,1946,1457.725947521866,1027.749229188078,5.0,12.0,SRSF6,341,346,0.005865102639296188,0.005780346820809248,714.4407541569742,911.0645570877381,0.34389272702321944,-14.667669575211812,1.0603246680293277,,,,,,
PB.161551.572,Patient26,0,0,1690,1469,0.0,0.0,24.5,24.0,SRSF6,668,201,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient27,10,2,917,1439,10905.125408942204,1389.854065323141,1.0,5.0,SRSF6,92,45,0.10869565217391304,0.044444444444444446,714.4407541569742,911.0645570877381,0.7413451724268125,-11.202804546280873,1.1302332588962707,,,,,,
PB.161551.572,Patient28,3,1,1473,1202,2036.6598778004072,831.9467554076539,4.0,13.0,SRSF6,299,165,0.010033444816053512,0.006060606060606061,714.4407541569742,911.0645570877381,0.12897659154505284,-17.093388666478294,1.0113823276802711,,,,,,
PB.161551.572,Patient29,1,2,1044,1857,957.8544061302681,1077.0059235325793,10.0,10.0,SRSF6,61,35,0.01639344262295082,0.05714285714285714,714.4407541569742,911.0645570877381,0.3979577150213836,-14.130325601256608,1.0711663486478775,,,,,,
PB.161551.572,Patient3,0,1,1987,2019,0.0,495.2947003467063,24.5,16.0,SRSF6,371,172,0.0,0.005813953488372093,714.4407541569742,911.0645570877381,-0.2405384471444909,-24.659633901456928,0.7972827539032759,,,,,,
PB.161551.572,Patient30,0,0,1658,1808,0.0,0.0,24.5,24.0,SRSF6,496,127,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient31,2,2,966,1858,2070.393374741201,1076.426264800861,3.0,11.0,SRSF6,153,125,0.013071895424836602,0.016,714.4407541569742,911.0645570877381,0.39732147170886656,-14.136505196929773,1.0710416664966158,,,,,,
PB.161551.572,Patient4,2,0,1554,1450,1287.001287001287,0.0,8.0,24.0,SRSF6,197,100,0.01015228426395939,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient5,2,0,1993,1596,1003.5122930255895,0.0,9.0,24.0,SRSF6,682,354,0.002932551319648094,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient6,0,0,1714,1602,0.0,0.0,24.5,24.0,SRSF6,89,77,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient7,0,0,1705,1726,0.0,0.0,24.5,24.0,SRSF6,375,262,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient8,0,0,1179,1359,0.0,0.0,24.5,24.0,SRSF6,262,217,0.0,0.0,714.4407541569742,911.0645570877381,-0.784182359635105,-109.78100964739515,-1.7788848809252797,,,,,,
PB.161551.572,Patient9,2,2,1493,1722,1339.5847287340923,1161.4401858304298,7.0,9.0,SRSF6,7,3,0.2857142857142857,0.6666666666666666,714.4407541569742,911.0645570877381,0.4906342017104813,-13.263938508426309,1.0886469432163075,,,,,,
PB.161551.582,Patient1,3,1,1902,1717,1577.2870662460568,582.4111822947001,10.0,12.0,SRSF6,191,95,0.015706806282722512,0.010526315789473684,740.7447112612916,1079.2840730460396,-0.1467023677276459,-2.7537458071404246,1.7299064016807173,,,,,2.0,
PB.161551.582,Patient10,0,0,2180,1394,0.0,0.0,22.5,23.0,SRSF6,345,248,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient11,4,2,2226,1367,1796.9451931716083,1463.057790782736,9.0,8.0,SRSF6,1145,299,0.0034934497816593887,0.006688963210702341,740.7447112612916,1079.2840730460396,0.669252051022004,-1.426358248743599,1.9798154092170257,,,,,,
PB.161551.582,Patient12,0,1,2004,1791,0.0,558.3472920156337,22.5,13.0,SRSF6,348,223,0.0,0.004484304932735426,740.7447112612916,1079.2840730460396,-0.1689985276359001,-2.8145145326193513,1.718465393530824,,,,,2.0,
PB.161551.582,Patient13,0,1,2495,2218,0.0,450.8566275924256,22.5,14.0,SRSF6,696,387,0.0,0.002583979328165375,740.7447112612916,1079.2840730460396,-0.2685929412918337,-3.1223937623667672,1.6605005646001176,,,,,,
PB.161551.582,Patient14,0,0,1161,1708,0.0,0.0,22.5,23.0,SRSF6,121,44,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient15,4,3,1376,2573,2906.9767441860463,1165.954139137194,6.0,9.0,SRSF6,324,294,0.012345679012345678,0.01020408163265306,740.7447112612916,1079.2840730460396,0.39397359647478464,-1.7535828862381737,1.9182083948372433,,,,,,
PB.161551.582,Patient16,9,5,1395,1271,6451.612903225807,3933.910306845004,2.0,1.0,SRSF6,93,54,0.0967741935483871,0.09259259259259259,740.7447112612916,1079.2840730460396,2.9585960502240263,0.3851070024434856,2.3208623628719414,1.0,1.0,1.0,1.0,1.0,
PB.161551.582,Patient17,3,1,975,1227,3076.923076923077,814.9959250203749,5.0,10.0,SRSF6,56,25,0.05357142857142857,0.04,740.7447112612916,1079.2840730460396,0.06879672888114222,-2.269696898327727,1.8210389286018793,1.0,1.0,1.0,1.0,2.0,
PB.161551.582,Patient18,5,0,988,1387,5060.728744939272,0.0,3.0,23.0,SRSF6,157,82,0.03184713375796178,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient19,1,3,1229,1548,813.6696501220504,1937.984496124031,13.0,5.0,SRSF6,74,31,0.013513513513513514,0.0967741935483871,740.7447112612916,1079.2840730460396,1.1092906999765093,-1.0210294831371374,2.056127190880076,,,,,,
PB.161551.582,Patient2,0,0,1277,1085,0.0,0.0,22.5,23.0,SRSF6,88,62,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient20,0,0,1888,1738,0.0,0.0,22.5,23.0,SRSF6,54,81,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient21,4,4,1417,1328,2822.8652081863092,3012.0481927710844,7.0,2.0,SRSF6,334,122,0.011976047904191617,0.03278688524590164,740.7447112612916,1079.2840730460396,2.1044538117750067,-0.3851070024434857,2.175853155625534,,,,,1.0,
PB.161551.582,Patient22,0,0,1221,2106,0.0,0.0,22.5,23.0,SRSF6,58,43,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient23,0,0,665,1159,0.0,0.0,22.5,23.0,SRSF6,27,18,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient24,0,0,1059,1661,0.0,0.0,22.5,23.0,SRSF6,27,41,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient25,0,0,1372,1946,0.0,0.0,22.5,23.0,SRSF6,341,346,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient26,6,3,1690,1469,3550.2958579881656,2042.2055820285907,4.0,4.0,SRSF6,668,201,0.008982035928143712,0.014925373134328358,740.7447112612916,1079.2840730460396,1.2058557179429277,-0.9454963794248943,2.070347908006325,,,,,,
PB.161551.582,Patient27,14,4,917,1439,15267.175572519083,2779.708130646282,1.0,3.0,SRSF6,92,45,0.15217391304347827,0.08888888888888889,740.7447112612916,1079.2840730460396,1.889181421560747,-0.5008784268917161,2.1540567167468496,,,,,1.0,
PB.161551.582,Patient28,0,0,1473,1202,0.0,0.0,22.5,23.0,SRSF6,299,165,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient29,0,0,1044,1857,0.0,0.0,22.5,23.0,SRSF6,61,35,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient3,0,0,1987,2019,0.0,0.0,22.5,23.0,SRSF6,371,172,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient30,3,3,1658,1808,1809.4089264173704,1659.2920353982302,8.0,7.0,SRSF6,496,127,0.006048387096774193,0.023622047244094488,740.7447112612916,1079.2840730460396,0.8510709525663088,-1.2448937257339745,2.013979974465141,,,,,,
PB.161551.582,Patient31,0,0,966,1858,0.0,0.0,22.5,23.0,SRSF6,153,125,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient4,2,1,1554,1450,1287.001287001287,689.655172413793,11.0,11.0,SRSF6,197,100,0.01015228426395939,0.01,740.7447112612916,1079.2840730460396,-0.047336507712292766,-2.5102932586196043,1.7757415343050615,,,,,,
PB.161551.582,Patient5,0,0,1993,1596,0.0,0.0,22.5,23.0,SRSF6,682,354,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient6,2,3,1714,1602,1166.8611435239206,1872.6591760299625,12.0,6.0,SRSF6,89,77,0.02247191011235955,0.03896103896103896,740.7447112612916,1079.2840730460396,1.0487641697278953,-1.0704722045170147,2.046818544470234,1.0,1.0,1.0,1.0,1.0,
PB.161551.582,Patient7,0,0,1705,1726,0.0,0.0,22.5,23.0,SRSF6,375,262,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient8,0,0,1179,1359,0.0,0.0,22.5,23.0,SRSF6,262,217,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.582,Patient9,0,0,1493,1722,0.0,0.0,22.5,23.0,SRSF6,7,3,0.0,0.0,740.7447112612916,1079.2840730460396,-0.6863296973990399,-11.942115035682095,0.0,,,,,,
PB.161551.598,Patient1,0,0,1902,1717,0.0,0.0,18.5,20.5,SRSF6,191,95,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient10,0,0,2180,1394,0.0,0.0,18.5,20.5,SRSF6,345,248,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient11,0,0,2226,1367,0.0,0.0,18.5,20.5,SRSF6,1145,299,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient12,0,0,2004,1791,0.0,0.0,18.5,20.5,SRSF6,348,223,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient13,0,0,2495,2218,0.0,0.0,18.5,20.5,SRSF6,696,387,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient14,0,1,1161,1708,0.0,585.4800936768149,18.5,7.0,SRSF6,121,44,0.0,0.022727272727272728,357.8106298330471,701.5230094735249,0.32453598922525434,-2.1993359508722565,1.9715902567047043,,,,,2.0,
PB.161551.598,Patient15,0,0,1376,2573,0.0,0.0,18.5,20.5,SRSF6,324,294,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient16,0,0,1395,1271,0.0,0.0,18.5,20.5,SRSF6,93,54,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient17,0,0,975,1227,0.0,0.0,18.5,20.5,SRSF6,56,25,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient18,0,0,988,1387,0.0,0.0,18.5,20.5,SRSF6,157,82,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient19,0,0,1229,1548,0.0,0.0,18.5,20.5,SRSF6,74,31,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient2,0,0,1277,1085,0.0,0.0,18.5,20.5,SRSF6,88,62,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient20,4,2,1888,1738,2118.64406779661,1150.7479861910242,3.0,4.0,SRSF6,54,81,0.07407407407407407,0.024691358024691357,357.8106298330471,701.5230094735249,1.1303084084912003,-1.2256649216555575,2.1803433219570043,,,,,1.0,
PB.161551.598,Patient21,0,0,1417,1328,0.0,0.0,18.5,20.5,SRSF6,334,122,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient22,1,1,1221,2106,819.0008190008191,474.8338081671415,5.0,9.0,SRSF6,58,43,0.017241379310344827,0.023255813953488372,357.8106298330471,701.5230094735249,0.16681302930023256,-2.5009603125448483,1.9069226141801283,,,,,3.0,
PB.161551.598,Patient23,0,0,665,1159,0.0,0.0,18.5,20.5,SRSF6,27,18,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient24,0,0,1059,1661,0.0,0.0,18.5,20.5,SRSF6,27,41,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient25,0,0,1372,1946,0.0,0.0,18.5,20.5,SRSF6,341,346,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient26,0,3,1690,1469,0.0,2042.2055820285907,18.5,2.0,SRSF6,668,201,0.0,0.014925373134328358,357.8106298330471,701.5230094735249,2.401054462147491,-0.3986556254805256,2.3576524134142818,,,,,1.0,
PB.161551.598,Patient27,11,1,917,1439,11995.637949836422,694.9270326615705,1.0,6.0,SRSF6,92,45,0.11956521739130435,0.022222222222222223,357.8106298330471,701.5230094735249,0.48054931666677714,-1.952482043268049,2.0245152265719324,,,,,,
PB.161551.598,Patient28,0,0,1473,1202,0.0,0.0,18.5,20.5,SRSF6,299,165,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient29,5,5,1044,1857,4789.272030651341,2692.5148088314486,2.0,1.0,SRSF6,61,35,0.08196721311475409,0.14285714285714285,357.8106298330471,701.5230094735249,3.3280507516788895,0.3986556254805255,2.5285943050839603,,,,,1.0,
PB.161551.598,Patient3,0,1,1987,2019,0.0,495.2947003467063,18.5,8.0,SRSF6,371,172,0.0,0.005813953488372093,357.8106298330471,701.5230094735249,0.1959794171496064,-2.440221042978477,1.9199449885988948,,,,,,
PB.161551.598,Patient30,0,0,1658,1808,0.0,0.0,18.5,20.5,SRSF6,496,127,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient31,0,2,966,1858,0.0,1076.426264800861,18.5,5.0,SRSF6,153,125,0.0,0.016,357.8106298330471,701.5230094735249,1.0243650247582279,-1.3219008572704056,2.159710535374883,1.0,1.0,1.0,1.0,1.0,
PB.161551.598,Patient4,0,0,1554,1450,0.0,0.0,18.5,20.5,SRSF6,197,100,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient5,2,3,1993,1596,1003.5122930255895,1879.6992481203006,4.0,3.0,SRSF6,682,354,0.002932551319648094,0.00847457627118644,357.8106298330471,701.5230094735249,2.1694065593506218,-0.51822083823927,2.3320178778145007,,,,,1.0,
PB.161551.598,Patient6,0,0,1714,1602,0.0,0.0,18.5,20.5,SRSF6,89,77,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient7,0,0,1705,1726,0.0,0.0,18.5,20.5,SRSF6,375,262,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient8,0,0,1179,1359,0.0,0.0,18.5,20.5,SRSF6,262,217,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.598,Patient9,0,0,1493,1722,0.0,0.0,18.5,20.5,SRSF6,7,3,0.0,0.0,357.8106298330471,701.5230094735249,-0.5100483163076501,-11.395274281737725,0.0,,,,,,
PB.161551.604,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,24.0,SRSF6,191,95,0.010471204188481676,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient10,0,0,2180,1394,0.0,0.0,24.0,24.0,SRSF6,345,248,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient11,3,2,2226,1367,1347.7088948787064,1463.057790782736,11.0,9.0,SRSF6,1145,299,0.0026200873362445414,0.006688963210702341,1023.0107634617355,1386.4623156152315,0.3173883793053064,-15.809152590958629,1.0685993139028331,,,,,,
PB.161551.604,Patient12,1,0,2004,1791,499.00199600798396,0.0,16.0,24.0,SRSF6,348,223,0.0028735632183908046,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient13,0,0,2495,2218,0.0,0.0,24.0,24.0,SRSF6,696,387,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient14,0,0,1161,1708,0.0,0.0,24.0,24.0,SRSF6,121,44,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient15,4,6,1376,2573,2906.9767441860463,2331.908278274388,3.0,5.0,SRSF6,324,294,0.012345679012345678,0.02040816326530612,1023.0107634617355,1386.4623156152315,0.9440556011303054,-10.268369657697326,1.1756957689463767,,,,,,
PB.161551.604,Patient16,0,2,1395,1271,0.0,1573.5641227380015,24.0,8.0,SRSF6,93,54,0.0,0.037037037037037035,1023.0107634617355,1386.4623156152315,0.39709219145416325,-14.943772377075545,1.0853260390404214,,,,,,
PB.161551.604,Patient17,0,0,975,1227,0.0,0.0,24.0,24.0,SRSF6,56,25,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient18,16,2,988,1387,16194.331983805669,1441.9610670511895,1.0,10.0,SRSF6,157,82,0.10191082802547771,0.024390243902439025,1023.0107634617355,1386.4623156152315,0.30217215345196613,-15.981768047705428,1.0652628714314398,,,,,,
PB.161551.604,Patient19,5,1,1229,1548,4068.3482506102523,645.9948320413437,2.0,15.0,SRSF6,74,31,0.06756756756756757,0.03225806451612903,1023.0107634617355,1386.4623156152315,-0.2719265624274065,-25.520950122370987,0.880882325122928,,,,,,
PB.161551.604,Patient2,0,0,1277,1085,0.0,0.0,24.0,24.0,SRSF6,88,62,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
PB.161551.604,Patient20,4,7,1888,1738,2118.64406779661,4027.6179516685847,8.0,2.0,SRSF6,54,81,0.07407407407407407,0.08641975308641975,1023.0107634617355,1386.4623156152315,2.1671033928344303,-3.7713793838424703,1.3012745247220856,,,,,,
PB.161551.604,Patient21,4,3,1417,1328,2822.8652081863092,2259.0361445783133,4.0,6.0,SRSF6,334,122,0.011976047904191617,0.02459016393442623,1023.0107634617355,1386.4623156152315,0.8914958359817385,-10.645778118823202,1.1684009319572963,,,,,,
PB.161551.604,Patient22,0,0,1221,2106,0.0,0.0,24.0,24.0,SRSF6,58,43,0.0,0.0,1023.0107634617355,1386.4623156152315,-0.7378568836238312,-115.5087775172741,-1.7281471461124251,,,,,,
